match_id,home_ballpossession,away_ballpossession,home_expectedgoals,away_expectedgoals,home_bigchancecreated,away_bigchancecreated,home_totalshotsongoal,away_totalshotsongoal,home_goalkeepersaves,away_goalkeepersaves,home_cornerkicks,away_cornerkicks,home_fouls,away_fouls,home_passes,away_passes,home_totaltackle,away_totaltackle,home_freekicks,away_freekicks,home_yellowcards,away_yellowcards,home_shotsongoal,away_shotsongoal,home_hitwoodwork,away_hitwoodwork,home_shotsoffgoal,away_shotsoffgoal,home_blockedscoringattempt,away_blockedscoringattempt,home_totalshotsinsidebox,away_totalshotsinsidebox,home_totalshotsoutsidebox,away_totalshotsoutsidebox,home_bigchancemissed,away_bigchancemissed,home_accuratethroughball,away_accuratethroughball,home_fouledfinalthird,away_fouledfinalthird,home_offsides,away_offsides,home_accuratepasses,away_accuratepasses,home_throwins,away_throwins,home_finalthirdentries,away_finalthirdentries,home_accuratelongballs,away_accuratelongballs,home_accuratecross,away_accuratecross,home_duelwonpercent,away_duelwonpercent,home_dispossessed,away_dispossessed,home_groundduelspercentage,away_groundduelspercentage,home_aerialduelspercentage,away_aerialduelspercentage,home_dribblespercentage,away_dribblespercentage,home_wontacklepercent,away_wontacklepercent,home_interceptionwon,away_interceptionwon,home_ballrecovery,away_ballrecovery,home_totalclearance,away_totalclearance,home_goalsprevented,away_goalsprevented,home_goalkicks,away_goalkicks,home_bigchancescored,away_bigchancescored,home_redcards,away_redcards,home_touchesinoppbox,away_touchesinoppbox,home_finalthirdphasestatistic,away_finalthirdphasestatistic,home_divesaves,away_divesaves,home_highclaims,away_highclaims,home_punches,away_punches,home_errorsleadtoshot,away_errorsleadtoshot,home_errorsleadtogoal,away_errorsleadtogoal,home_penaltysaves,away_penaltysaves
11450158,32,68,0.09,2.1,0,2,4,18,2,0,3,5,17,4,322,673,13,12,4,16,4,2,1,3,1,0,2,10,1,5,1,12,3,6,0,1,,,0,6,2,1,244,601,15,25,37,102,29,17,2,10,35,65,8,7,20,37,9,16,3,9,10,8,15,5,44,40,30,10,0.4859,-0.8129,15,3,0,1,,,,,,,,,,,,,,,,,,
11450126,57,43,1.4,0.2,2,0,19,6,0,6,8,2,15,10,419,319,24,16,7,15,4,4,6,0,1,0,7,3,6,3,11,1,8,5,2,0,,,4,1,1,0,345,241,32,20,60,48,13,28,7,1,52,48,7,11,43,38,17,17,12,8,14,13,11,10,50,52,21,22,0,0.954,4,10,,,0,1,,,,,,,,,,,,,,,,
11450156,54,46,1.82,0.52,3,0,10,7,1,2,6,2,12,10,422,365,10,24,8,11,2,2,5,2,0,0,2,3,3,2,6,5,4,2,2,0,0,2,2,4,6,2,336,264,29,20,66,47,27,18,3,2,39,61,18,4,26,42,12,18,8,9,8,16,10,3,61,57,15,26,-1.7868,-0.2155,4,8,1,0,,,,,,,,,,,,,,,,,,
11450131,48,52,0.72,0.59,1,2,9,7,2,0,3,5,19,13,388,427,11,15,13,14,2,2,0,3,0,1,8,4,1,0,8,6,1,1,1,1,,,2,2,1,3,291,314,24,22,69,66,27,29,4,5,48,52,4,2,35,36,17,20,11,8,8,9,17,8,55,56,19,22,0.0362,-1,3,10,0,1,,,,,,,,,,,,,,,,,,
11450128,39,61,1.68,0.41,4,0,8,11,4,3,2,9,14,9,363,545,9,8,9,14,1,3,5,4,0,0,3,5,0,2,6,4,2,7,2,0,1,0,2,4,,,268,446,22,16,49,68,20,24,1,6,43,57,3,3,21,30,9,9,4,8,6,4,9,7,56,59,27,16,0.4732,1.0936,10,4,2,0,,,,,,,,,,,,,,,,,,
11450138,66,34,2.19,1.22,2,2,25,9,4,9,8,6,10,15,554,282,18,16,14,10,2,1,12,5,0,0,9,2,4,2,18,8,7,1,1,1,1,0,2,1,2,2,482,201,21,30,67,50,25,28,6,3,55,45,11,4,37,30,16,13,5,4,13,9,7,7,65,52,23,23,0.1157,0.1784,4,10,1,1,,,,,,,,,,,,,,,,,,
11450130,34,66,0.57,3.03,1,6,4,28,6,1,1,7,16,14,301,596,9,15,14,14,9,4,1,7,0,1,3,13,0,8,2,21,2,7,1,5,,,2,2,4,0,197,505,13,21,39,72,15,28,3,7,41,59,9,8,28,34,10,21,5,5,3,8,13,9,64,62,37,10,0.8726,0.1374,15,4,0,1,2,0,,,,,,,,,,,,,,,,
11450153,40,60,0.97,0.48,3,2,12,8,3,3,3,5,3,12,362,553,27,21,12,3,,,5,2,0,0,5,3,2,3,5,6,7,2,2,2,,,4,1,1,4,247,435,24,40,80,51,23,29,3,4,61,39,15,16,47,33,23,12,9,9,16,15,12,12,68,65,19,17,0.2804,-0.0716,7,9,1,0,,,,,,,,,,,,,,,,,,
11450157,67,33,2.34,0.41,2,0,16,6,1,1,3,2,11,22,525,264,17,15,19,11,2,5,4,2,0,1,6,3,6,1,10,2,6,4,,,0,1,4,0,2,0,442,165,14,16,61,39,27,14,1,1,58,42,7,7,44,37,17,7,8,11,13,9,6,4,53,50,11,27,-0.6522,-0.3404,4,15,2,0,0,1,,,,,,,,,,,,,,,,
11450129,43,57,1.63,0.73,3,0,15,13,3,4,3,3,24,12,308,416,10,13,12,21,3,1,5,3,0,0,6,8,4,2,10,7,5,6,2,0,1,2,2,4,2,0,216,324,18,13,40,63,19,27,2,2,38,62,7,6,30,45,12,24,8,11,3,8,6,7,56,53,20,18,0.2794,0.4041,9,9,1,0,,,26,17,53,91,1,1,1,0,,,,,,,,
11450140,55,45,1.38,0.73,2,1,8,10,2,2,5,5,9,15,440,357,10,13,15,9,2,1,3,3,0,0,5,4,0,3,7,7,1,3,1,1,2,0,0,3,3,3,355,270,22,21,53,69,32,37,6,2,51,49,3,5,29,27,17,18,5,7,5,10,2,8,50,41,29,19,-0.4303,0.6582,6,11,1,0,,,,,,,,,,,,,,,,,,
11450136,62,38,1.03,0.2,1,0,13,3,2,0,5,3,12,24,428,271,17,20,23,12,5,4,0,2,0,0,11,1,2,0,9,3,4,0,1,0,,,5,1,4,4,343,183,27,19,90,36,29,25,8,0,55,45,4,8,49,34,15,18,10,3,12,14,9,15,46,45,10,31,-0.6967,0,4,11,,,1,0,,,,,,,,,,,,,,,,
11450135,34,66,1.09,2.06,2,3,12,15,2,1,1,6,6,12,271,528,18,19,11,6,3,2,3,5,1,0,6,6,3,4,10,11,2,4,1,1,,,1,1,1,2,184,441,22,24,67,58,22,28,6,9,47,53,10,10,35,36,18,24,7,11,12,13,6,8,56,56,17,11,-0.9543,-1.2297,6,6,1,2,,,,,,,,,,,,,,,,,,
11450137,55,45,1.67,0.24,2,0,17,5,2,1,5,7,13,15,455,369,16,8,15,13,2,2,5,2,0,1,8,1,4,2,5,4,12,1,1,0,,,5,0,1,1,380,295,16,18,50,36,19,27,2,1,60,40,3,4,41,27,8,6,10,6,12,4,10,10,53,44,21,15,0.1075,-2.183,3,8,1,0,,,19,8,69,42,,,,,0,2,1,0,,,,
11450134,29,71,0.71,1.2,2,2,8,16,3,3,3,10,21,9,225,560,10,11,9,19,6,4,4,4,0,1,2,7,2,5,5,11,3,5,2,2,1,1,2,3,3,2,145,473,20,22,48,71,19,25,2,9,37,63,9,7,25,39,13,27,6,10,7,4,5,9,41,38,32,12,0.8102,0.406,12,4,,,,,,,,,,,,,,,,,,,,
11450139,62,38,1.88,0.89,5,1,22,4,1,7,9,0,17,13,557,344,14,10,12,16,,,10,2,0,1,8,0,4,2,13,2,9,2,5,0,,,4,2,2,0,473,253,27,14,46,38,15,29,5,0,55,45,4,6,39,37,14,6,13,11,9,5,8,13,58,57,6,29,0.1574,0.0341,2,15,0,1,,,,,,,,,,,,,,,,,,
11450133,49,51,1.48,1.82,2,3,15,13,2,4,6,7,13,12,386,398,15,14,10,11,2,1,5,3,0,0,9,3,1,7,12,9,3,4,1,2,1,3,3,2,2,0,283,291,22,28,58,48,27,27,5,3,50,50,8,9,37,34,21,24,12,9,10,8,15,9,58,60,34,26,0.5067,0.3109,6,11,1,1,,,,,,,,,,,,,,,,,,
11450142,54,46,0.87,0.83,1,0,10,12,2,4,4,4,15,13,423,333,15,13,13,13,3,1,5,3,0,0,3,5,2,4,4,8,6,4,,,1,0,0,3,3,3,296,228,20,30,51,95,28,30,4,5,50,50,7,5,33,29,18,22,6,4,8,9,11,7,73,73,30,16,0.1654,0.7755,10,3,1,0,,,,,,,,,,,,,,,,,,
11450132,76,24,3.18,0.51,8,1,33,6,3,6,13,2,7,10,617,206,17,18,9,7,1,5,9,4,5,0,12,2,12,0,24,4,9,2,8,0,,,4,1,5,0,512,104,24,12,83,30,34,15,12,3,51,49,12,11,33,31,25,25,8,6,11,11,8,15,63,54,3,65,0.311,0.1163,5,17,0,1,,,,,,,,,,,,,,,,,,
11450141,57,43,1.86,2.1,1,2,21,15,3,6,7,3,16,12,472,360,18,17,12,14,1,2,8,6,1,0,7,6,6,3,15,9,6,6,,,0,1,3,1,1,0,371,259,22,16,72,59,32,21,7,5,55,45,11,10,37,34,20,13,7,4,12,11,3,9,71,68,12,41,-0.6127,-0.3131,8,10,1,2,,,,,,,,,,,,,,,,,,
11450118,39,61,1.83,1.92,2,2,5,17,3,0,4,5,14,7,294,459,17,12,7,14,0,2,3,4,0,0,0,6,2,7,5,12,0,5,0,1,,,2,3,2,0,223,400,25,25,34,65,23,41,2,7,50,50,8,6,30,29,10,11,6,3,11,6,5,7,51,49,22,18,0.4358,-0.7225,12,3,2,1,,,,,,,,,,,,,,,,,,
11450123,57,43,0.55,0.47,1,0,11,10,5,2,7,1,7,9,598,449,16,10,9,6,2,2,2,5,0,0,5,5,4,0,5,6,6,4,1,0,1,0,2,2,2,1,537,392,17,10,72,51,60,41,4,8,53,47,4,13,32,23,6,11,7,7,6,7,5,5,49,48,8,20,0.4612,0.3716,5,7,,,,,,,,,,,,,,,,,,,,
11450111,46,54,1.06,2.09,1,4,17,16,3,5,4,4,14,5,363,440,19,13,4,12,2,1,5,5,0,0,7,9,5,2,8,11,9,5,1,2,0,2,0,1,2,3,260,333,27,29,60,50,19,39,4,3,46,54,5,5,33,33,16,25,10,8,11,11,12,8,61,57,12,13,-0.0291,1.2519,8,12,0,2,,,,,,,,,,,,,,,,,,
11450124,49,51,0.97,1.4,2,1,17,17,5,4,12,4,9,13,442,492,8,14,13,9,1,1,5,5,0,1,7,10,5,2,7,11,10,6,2,1,0,2,,,0,1,357,407,22,24,62,58,42,22,3,2,45,55,9,2,26,29,18,25,6,6,7,10,12,15,46,46,20,37,1.5273,0.8756,13,9,,,,,26,31,106,107,1,0,1,1,0,4,,,,,,
11450112,61,39,3.06,0.41,3,0,24,10,4,7,8,3,8,9,564,362,11,19,9,7,1,1,9,4,0,0,5,3,10,3,18,5,6,5,1,0,1,0,0,2,1,2,485,265,19,23,49,37,32,20,6,4,51,49,11,6,30,33,18,13,10,7,4,9,17,16,63,55,16,21,0.1698,0.6748,4,7,2,0,,,,,,,,,,,,,,,,,,
11450122,54,46,0.59,1.48,0,1,17,15,5,5,6,7,13,17,437,368,12,17,15,13,1,0,4,7,0,0,9,6,4,2,8,10,9,5,0,1,0,3,1,2,0,4,341,280,24,23,55,57,27,29,3,4,47,53,9,8,34,39,15,16,8,9,8,14,18,12,56,62,24,24,-0.1752,0.6799,8,9,,,,,,,,,,,,,,,,,,,,
11450113,47,53,0.94,0.99,1,1,12,15,3,3,9,4,11,12,393,462,21,19,12,9,2,4,3,4,0,1,5,7,4,4,7,9,5,6,1,1,0,1,1,0,2,3,294,368,24,30,63,58,31,32,6,2,56,44,9,7,37,37,23,10,4,9,10,10,7,9,51,50,19,28,-0.7248,-0.7612,9,8,,,,,19,18,65,60,1,0,1,1,0,1,,,,,,
11450121,45,55,1.48,1.24,1,1,17,16,5,4,7,6,20,7,349,420,26,16,6,20,3,1,6,6,0,0,7,3,4,7,13,6,4,10,1,0,,,1,3,1,3,255,343,19,23,53,56,36,34,7,4,46,54,9,9,40,54,14,10,8,19,15,12,11,7,62,60,28,13,1.4934,-1.019,7,7,0,1,1,0,,,,,,,,,,,,,,,,
11450119,45,55,1.81,0.69,3,2,19,7,3,5,7,9,10,8,384,463,13,16,8,9,0,4,8,4,0,1,9,3,2,0,12,5,7,2,2,2,1,0,1,1,3,7,304,383,14,23,56,58,21,23,4,2,45,55,9,5,25,33,13,14,4,9,11,7,6,5,53,49,28,23,-0.748,-0.3962,4,7,1,0,,,,,,,,,,,,,,,,,,
11450120,45,55,0.53,1.45,1,2,9,13,2,1,6,6,21,10,351,417,13,21,8,19,3,0,3,2,0,0,3,8,3,3,4,10,5,3,0,2,0,1,0,6,1,1,270,326,19,25,54,59,23,22,2,11,37,63,13,5,25,49,13,17,4,10,10,13,13,5,52,56,18,14,0.5673,-1.2425,9,5,1,0,,,,,,,,,,,,,,,,,,
11450100,58,42,1.73,1.84,4,2,23,13,4,3,7,4,15,11,435,312,12,15,9,13,5,3,4,7,0,0,10,5,9,1,14,5,9,8,3,0,2,1,4,3,4,4,343,214,22,15,67,55,20,22,6,4,42,58,3,5,30,37,11,19,9,10,8,11,5,11,56,49,9,24,-1.0524,-0.0734,6,11,1,2,,,,,,,,,,,,,,,,,,
11450127,56,44,1.59,0.42,3,0,12,8,1,4,6,9,11,17,454,327,15,16,15,10,1,0,6,1,0,0,1,4,5,3,4,5,8,3,1,0,1,1,1,3,5,1,334,217,27,42,58,70,25,21,1,3,60,40,9,10,40,28,18,11,10,2,11,9,11,14,60,44,34,10,0.2734,0.1585,7,4,2,0,,,,,,,,,,,,,,,,,,
11450102,53,47,1.36,0.64,3,0,18,10,2,4,7,3,14,11,395,362,21,21,11,13,2,2,7,2,0,0,8,4,3,4,10,8,8,2,2,0,1,1,3,3,2,6,307,280,8,18,50,50,30,37,3,5,51,49,13,13,38,38,13,11,7,4,14,13,5,9,56,46,13,17,0.3193,-0.8412,9,14,1,0,,,,,,,,,,,,,,,,,,
11450104,39,61,0.62,1.65,2,2,8,19,7,1,0,6,15,10,319,492,21,11,8,15,1,1,2,6,0,1,4,11,2,2,3,13,5,6,2,2,0,1,3,1,2,1,239,429,13,26,54,73,28,38,2,7,46,54,4,10,31,33,7,12,2,7,14,6,6,11,45,42,22,7,0.6248,-0.2381,14,5,,,,,7,32,45,120,3,0,0,1,,,,,,,,
11450106,52,48,0.69,0.5,1,0,13,9,1,0,4,2,15,6,456,419,11,19,5,13,3,1,1,1,0,0,8,6,4,2,7,4,6,5,,,0,1,1,4,1,1,373,342,23,18,66,46,31,34,5,4,45,55,6,7,20,40,20,9,4,8,3,9,7,7,50,46,20,12,0.0447,-0.0424,14,11,1,0,,,,,,,,,,,,,,,,,,
11450109,51,49,0.97,2.25,1,4,6,9,2,0,3,3,15,12,442,427,25,23,12,15,4,2,1,5,0,0,3,4,2,0,5,7,1,2,0,3,1,0,3,2,3,2,332,329,24,20,54,56,22,16,3,4,51,49,14,11,53,46,15,19,16,8,16,15,12,16,65,68,13,30,-0.3646,-0.3478,9,4,1,1,1,0,,,,,,,,,,,,,,,,
11450101,64,36,1.91,0.67,3,1,23,5,1,6,9,0,11,19,576,333,9,16,19,11,3,5,8,3,1,0,5,2,10,0,15,3,8,2,1,1,,,7,1,4,3,477,239,31,14,60,45,32,26,8,0,52,48,12,9,34,32,17,15,6,5,8,9,11,10,56,63,3,32,-1.4109,1.0155,3,10,2,0,,,53,7,174,39,0,3,0,2,,,,,,,,
11450125,61,39,1.99,1.01,2,2,24,11,2,8,10,5,10,9,537,345,15,14,9,9,2,1,9,2,1,0,6,6,9,3,16,9,8,2,2,2,2,1,2,0,3,1,477,282,18,17,77,38,40,20,6,2,56,44,8,7,35,35,19,7,12,12,7,10,3,6,47,46,15,33,0.5605,0.4901,7,8,,,,,,,,,,,,,,,,,,,,
11450107,54,46,1.12,0.22,2,0,14,6,1,4,7,3,17,9,408,356,20,30,9,17,3,0,4,1,1,0,6,2,4,3,8,2,6,4,2,0,,,0,1,2,3,330,268,35,21,44,50,25,27,3,1,37,63,15,10,36,55,11,24,7,8,15,22,6,10,52,57,14,22,0.0491,0.8922,8,8,,,,,22,13,50,55,0,1,0,5,,,,,,,,
11450103,39,61,0.92,0.52,4,1,11,11,2,4,3,2,18,8,318,504,20,11,7,16,2,2,6,2,0,0,3,6,2,3,7,3,4,8,2,1,,,1,0,2,2,216,412,24,39,50,50,29,27,3,1,44,56,6,6,34,40,15,22,7,14,10,5,12,9,55,47,9,18,0.0531,-0.2307,7,4,2,0,,,,,,,,,,,,,,,,,,
11450115,41,59,0.55,1.48,1,1,7,18,3,3,3,11,18,13,323,452,21,26,13,17,2,2,4,4,0,0,1,8,2,6,3,11,4,7,1,1,,,2,3,3,0,233,364,13,29,51,55,23,23,5,10,50,50,9,9,40,50,16,7,6,7,16,16,12,10,49,48,26,11,0.0794,0.4153,14,2,,,,,,,,,,,,,,,,,,,,
11450105,52,48,1.49,2.07,3,3,14,13,6,2,6,6,11,16,460,435,18,19,15,9,2,2,5,8,0,0,6,2,3,3,12,10,2,3,1,2,1,2,3,3,1,2,371,345,26,22,53,47,33,26,12,3,54,46,9,9,37,43,19,5,4,15,13,9,7,10,52,52,20,11,1.7811,-0.2803,5,10,2,1,,,,,,,,,,,,,,,,,,
11450087,62,38,0.51,0.34,,,15,4,1,5,6,2,14,10,535,339,14,23,9,12,1,1,6,2,0,0,4,0,5,2,5,0,10,4,,,,,4,2,1,1,479,281,17,16,59,42,14,24,3,0,50,50,12,10,38,43,16,11,15,8,10,20,7,10,58,50,10,36,-0.886,0.4095,1,6,,,,,,,,,,,,,,,,,,,,
11450089,55,45,0.81,1.64,1,3,7,13,2,3,3,6,16,18,383,315,14,22,16,16,4,2,4,5,0,0,2,6,1,2,4,8,3,5,0,1,,,2,0,2,1,265,198,35,19,70,62,29,22,3,5,49,51,14,6,45,42,15,21,15,5,8,16,12,6,48,55,22,37,-0.6584,-0.4915,8,5,1,2,,,,,,,,,,,,,,,,,,
11450110,47,53,1.09,1.86,2,1,7,20,6,2,3,6,12,15,372,402,17,8,13,11,4,1,5,9,0,0,0,7,2,4,4,7,3,13,1,0,,,4,7,0,2,298,340,13,14,37,49,25,25,1,5,52,48,5,9,34,32,10,9,5,14,8,4,7,7,41,53,22,7,-0.4783,-0.9293,13,3,1,1,,,,,,,,,,,,,,,,,,
11450114,46,54,0.47,0.88,0,3,12,9,3,1,2,4,13,16,362,432,20,24,15,12,3,3,2,4,0,0,4,4,6,1,8,7,4,2,0,2,0,1,2,0,3,4,245,298,28,33,63,83,19,38,5,3,54,46,12,11,48,43,38,29,15,7,12,18,15,12,69,73,31,25,0.8763,-0.7169,7,7,0,1,1,0,,,,,,,,,,,,,,,,
11450116,44,56,0.76,1.41,1,2,11,12,2,0,4,6,12,12,353,456,16,10,12,12,0,1,0,4,0,0,7,3,4,5,7,7,4,5,1,0,1,0,4,2,2,1,242,356,17,25,60,51,27,24,10,6,52,48,6,7,34,30,17,18,7,8,12,5,13,9,52,54,20,24,-0.4722,0,9,8,0,2,,,,,,,,,,,,,,,,,,
11450117,40,60,0.34,2.46,0,2,8,27,8,3,3,16,6,15,320,493,19,13,14,5,1,1,3,11,0,1,4,5,1,11,3,18,5,9,,,0,2,2,3,4,0,228,392,23,23,50,58,18,26,3,7,54,46,4,10,42,29,12,17,10,11,10,9,13,10,56,62,30,18,-0.3575,0.8164,5,6,0,2,,,,,,,,,,,,,,,,,,
11450108,57,43,2.54,1.56,6,3,19,14,4,6,7,3,7,26,424,328,8,11,23,7,2,4,7,7,1,1,7,4,5,3,12,8,7,6,4,2,,,4,1,4,2,336,232,18,15,67,41,13,35,7,3,57,43,5,5,41,23,14,18,11,5,6,9,10,7,53,55,13,28,-1.6639,1.4472,5,8,2,1,,,,,,,,,,,,,,,,,,
11450085,47,53,1.47,0.16,4,0,19,5,2,4,6,4,8,8,450,514,24,8,7,7,2,0,7,2,1,0,9,2,3,1,10,2,9,3,2,0,,,2,2,1,1,375,433,16,23,59,44,24,18,4,1,56,44,8,18,37,27,13,13,6,12,14,4,11,9,56,51,25,22,0.0682,0.5272,4,10,2,0,,,,,,,,,,,,,,,,,,
11450099,45,55,1.54,0.76,3,3,15,11,4,0,2,8,19,8,332,407,23,18,8,19,2,1,3,4,0,0,7,5,5,2,7,9,8,2,1,3,,,3,3,0,3,245,314,21,24,57,36,21,29,0,6,44,56,10,15,35,52,23,23,4,15,14,12,19,10,52,49,21,25,1.0788,-1.1609,8,7,2,0,,,13,16,76,40,1,0,0,1,1,0,,,,,,
11450097,65,35,0.78,1.89,3,3,10,9,3,1,4,3,10,13,526,285,12,32,12,9,4,3,4,5,0,0,3,3,3,1,7,4,3,5,1,1,0,2,4,0,0,3,437,191,28,18,65,52,32,20,8,1,43,57,12,8,31,48,13,11,9,7,7,21,12,15,60,60,8,15,-0.3253,-1.5353,3,9,2,2,,,,,,,,,,,,,,,,,,
11450093,53,47,0.77,0.43,1,2,14,4,2,6,5,0,13,12,421,392,19,12,12,13,1,3,6,4,0,0,3,0,5,0,10,2,4,2,1,1,,,3,1,0,2,319,297,21,26,53,47,30,21,5,2,52,48,8,13,33,31,23,20,2,6,11,7,16,4,54,56,7,18,-0.2093,0.9646,10,8,0,1,,,,,,,,,,,,,,,,,,
11450091,65,35,3.44,0.81,5,1,17,10,1,4,4,3,10,22,471,259,17,22,21,10,2,3,5,2,0,0,11,5,1,3,12,5,5,5,4,0,,,5,1,2,3,352,140,31,25,51,74,37,23,6,2,56,44,11,11,52,38,28,24,14,7,12,16,8,7,57,63,15,33,-0.175,0.014,9,11,1,1,,,32,5,88,45,1,1,0,2,,,,,,,0,1
11450088,50,50,1.59,0.23,3,1,15,6,3,2,4,3,8,15,415,396,17,13,14,6,6,3,4,3,0,0,7,2,4,1,13,4,2,2,1,1,,,3,1,1,3,346,309,24,25,59,60,30,32,7,3,59,41,8,4,35,27,30,19,4,9,10,6,10,7,40,43,29,11,0.4516,-0.1595,4,11,2,0,,,,,,,,,,,,,,,,,,
11450090,38,62,1.51,1.04,3,1,11,12,4,1,3,3,10,14,278,464,14,14,11,10,2,4,5,6,0,1,4,4,2,2,5,8,6,4,0,1,0,1,7,2,2,1,197,374,11,21,51,75,19,18,3,2,53,47,10,6,33,32,19,14,10,8,6,7,11,8,55,56,24,12,-0.2742,-1.8393,15,6,3,0,,,,,,,,,,,,,,,,,,
11450092,32,68,1.01,1.71,2,3,6,19,2,0,1,11,10,14,319,635,12,11,14,10,3,2,1,3,0,0,4,10,1,6,3,12,3,7,1,2,,,1,2,1,2,241,549,10,19,32,65,30,39,1,13,51,49,6,6,31,26,8,13,6,6,8,7,15,10,51,53,41,5,0.2332,-0.1085,12,6,1,1,1,0,,,,,,,,,,,,,,,,
11450094,48,52,1.09,0.85,2,2,19,14,3,7,4,5,16,15,368,393,13,15,14,15,2,3,8,3,1,0,7,6,4,5,12,4,7,10,1,2,0,1,5,1,3,1,292,303,20,14,43,44,26,18,6,2,53,47,8,8,35,36,14,8,9,7,8,11,11,8,56,50,24,13,0.2204,1.1297,8,14,1,0,0,1,,,,,,,,,,,,,,,,
11450096,49,51,0.76,0.81,1,1,15,16,4,6,4,7,9,16,435,458,15,20,16,8,1,3,6,6,1,0,5,8,4,2,7,12,8,4,1,1,,,2,2,1,1,357,378,14,14,45,64,32,24,3,4,53,47,9,5,40,37,11,9,9,9,10,11,8,10,54,57,13,14,-0.8061,0.6008,9,5,,,,,,,,,,,,,,,,,,,,
11450095,53,47,3.46,1.01,7,2,14,15,3,6,5,6,14,14,358,321,17,15,14,14,2,4,8,4,1,1,5,5,1,6,10,7,4,8,5,1,2,0,5,2,5,1,287,243,32,21,48,28,25,17,5,6,44,56,4,12,41,47,9,17,11,18,12,11,12,13,51,53,15,17,0.3987,0.9504,9,6,2,1,,,,,,,,,,,,,,,,,,
11450074,67,33,1.04,0.6,1,1,17,7,2,3,5,1,16,10,570,291,18,13,10,15,2,1,3,3,1,0,8,2,6,2,8,5,9,2,1,1,1,0,5,1,1,2,482,212,22,22,72,47,18,34,6,1,47,53,3,13,33,36,14,18,5,9,10,10,12,7,49,44,9,34,0.1323,0.3744,5,10,,,,,,,,,,,,,,,,,,,,
11450079,51,49,0.85,0.86,3,1,18,14,4,6,10,2,5,12,419,424,16,12,11,4,3,3,7,5,0,0,6,8,5,1,10,7,8,7,3,1,1,0,4,2,3,1,341,340,19,16,63,52,23,42,6,1,62,38,8,12,36,26,20,8,9,10,6,8,6,2,58,52,6,35,0.2629,0.2144,10,15,,,1,0,,,,,,,,,,,,,,,,
11450098,39,61,2.01,1.54,2,3,21,16,6,5,3,2,11,14,302,495,16,6,14,9,1,4,8,6,0,0,9,8,4,2,10,9,11,7,1,3,1,1,4,2,2,0,239,405,16,20,67,53,29,23,7,4,58,42,5,6,39,23,11,13,9,8,9,1,14,6,49,52,15,17,0.8168,0.1375,14,8,1,0,,,30,20,100,75,0,2,,,0,1,,,,,,
11450084,49,51,0.58,2.11,0,3,10,14,3,1,3,4,14,14,376,392,15,14,11,14,1,5,1,6,0,0,6,4,3,4,5,10,5,4,0,2,0,1,2,2,1,2,302,307,16,26,66,35,38,23,2,2,53,47,6,13,32,29,18,16,6,2,10,10,10,0,58,46,11,18,-0.0668,0.1051,7,10,0,1,,,,,,,,,,,,,,,,,,
11450082,67,33,0.83,0.74,2,2,12,8,1,5,5,5,6,13,585,278,14,13,11,6,0,3,6,1,0,1,3,6,3,1,7,4,5,4,1,2,,,2,1,4,1,511,196,20,17,52,51,21,23,7,5,58,42,8,5,36,29,16,9,12,10,7,6,8,4,53,54,16,22,0.1348,-0.0389,8,4,1,0,0,1,,,,,,,,,,,,,,,,
11450071,54,46,1.25,1.91,4,2,9,13,3,0,4,4,16,20,428,373,7,14,19,16,5,5,0,5,0,2,7,6,2,2,8,10,1,3,4,1,2,0,4,3,1,2,341,282,16,18,59,56,17,25,6,3,49,51,7,7,28,33,20,17,3,3,4,10,13,9,50,47,14,17,-0.4954,0,8,12,0,1,,,,,,,,,,,,,,,,,,
11450073,48,52,0.32,0.6,2,1,11,13,3,3,4,11,7,15,359,381,15,19,14,7,2,0,3,3,1,0,3,4,5,6,3,7,8,6,2,1,0,1,2,1,0,3,277,281,23,24,77,58,45,23,1,9,52,48,11,7,38,38,21,17,10,12,7,12,14,12,54,63,26,17,0.0366,0.126,10,9,,,1,0,,,,,,,,,,,,,,,,
11450081,47,53,1.69,0.84,4,3,13,12,1,4,7,7,17,12,322,369,23,17,12,16,4,4,5,1,0,1,4,7,4,4,6,6,7,6,3,3,1,0,4,3,1,1,246,301,19,22,60,47,34,27,3,4,49,51,10,14,39,45,13,10,5,12,19,11,6,9,59,50,16,21,0.2396,0.7859,8,4,1,0,0,1,,,,,,,,,,,,,,,,
11450070,35,65,2.66,1.44,6,2,11,24,6,2,1,9,17,8,315,580,17,6,8,17,3,0,5,7,0,0,5,7,1,10,9,12,2,12,4,2,,,0,2,0,1,239,491,15,30,42,77,34,43,2,5,53,47,3,10,31,26,11,12,7,3,9,3,10,9,61,54,33,11,0.5429,-0.5537,10,7,2,0,,,,,,,,,,,,,,,,,,
11450080,47,53,1.84,0.48,4,0,21,8,3,7,11,5,12,11,405,462,19,23,10,12,1,2,9,3,1,0,8,4,4,1,14,5,7,3,3,0,1,0,,,1,1,320,394,20,22,55,41,31,32,10,6,44,56,14,7,34,45,14,15,5,10,10,12,8,10,64,56,24,19,0.1449,0.9983,7,9,1,0,,,27,14,73,79,1,1,,,1,0,0,1,,,,
11450061,60,40,2.29,0.51,3,0,14,12,2,4,3,3,18,13,488,319,17,23,13,16,1,1,10,4,0,1,2,5,2,3,9,6,5,6,,,0,1,2,4,1,1,399,232,15,23,50,48,15,26,4,1,47,53,17,11,34,51,18,7,6,12,8,11,9,13,67,62,15,18,-1.2234,-1.8731,4,4,3,0,,,24,16,75,33,,,1,0,1,0,,,,,,
